scenario_id,bus,vm_before_pu,vm_after_pu,q_control_pu,violation_before_pu,violation_after_pu,is_violation_before,is_violation_after,feeder
6,11,0.7787192055579572,0.859359205557957,0.0,0.1712807944420428,0.09064079444204298,1,1,radial_15
6,12,0.7661518125115299,0.8597518125115297,0.18,0.1838481874884701,0.0902481874884703,1,1,radial_15
6,13,0.7446549517147131,0.8544549517147132,0.0,0.20534504828528688,0.09554504828528676,1,1,radial_15
6,14,0.730619198718833,0.854459198718833,0.18,0.219380801281167,0.09554080128116693,1,1,radial_15
7,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
7,1,0.8801235000231982,0.9233235000231982,0.0,0.06987649997680179,0.02667649997680177,1,1,radial_15
7,2,0.7955558687888891,0.8754758687888891,0.0,0.1544441312111109,0.0745241312111109,1,1,radial_15
7,3,0.7665496058900321,0.865189605890032,0.0,0.18345039410996788,0.08481039410996793,1,1,radial_15
7,4,0.7509017558524231,0.863941755852423,0.18,0.19909824414757682,0.0860582441475769,1,1,radial_15
7,5,0.7627349365153369,0.8534549365153369,0.0,0.1872650634846631,0.09654506348466307,1,1,radial_15
7,6,0.7348817973490414,0.8371217973490414,0.0,0.2151182026509586,0.1128782026509586,1,1,radial_15
7,7,0.7104272201070426,0.8263472201070426,0.0,0.23957277989295733,0.12365277989295731,1,1,radial_15
7,8,0.6979834609873956,0.8268634609873956,0.18,0.25201653901260435,0.12313653901260435,1,1,radial_15
7,9,0.8318074756237426,0.8879674756237426,0.0,0.11819252437625738,0.06203252437625739,1,1,radial_15
7,10,0.8015299546060325,0.8677699546060325,0.0,0.14847004539396746,0.0822300453939675,1,1,radial_15
7,11,0.7705391697476246,0.8511791697476245,0.0,0.17946083025237536,0.09882083025237542,1,1,radial_15
7,12,0.7558352885987994,0.8494352885987994,0.18,0.1941647114012005,0.1005647114012006,1,1,radial_15
7,13,0.7503651470181623,0.8601651470181622,0.0,0.1996348529818377,0.0898348529818378,1,1,radial_15
7,14,0.7381502280393032,0.8619902280393031,0.18,0.21184977196069676,0.08800977196069681,1,1,radial_15
8,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
8,1,0.8781765600349494,0.9213765600349493,0.0,0.07182343996505058,0.02862343996505068,1,1,radial_15
8,2,0.7930842877158657,0.8730042877158657,0.0,0.15691571228413426,0.07699571228413427,1,1,radial_15
8,3,0.7636741579851806,0.8623141579851806,0.0,0.1863258420148194,0.08768584201481933,1,1,radial_15
8,4,0.7479356345020849,0.8609756345020849,0.18,0.20206436549791507,0.08902436549791504,1,1,radial_15
8,5,0.7598906689519812,0.8506106689519812,0.0,0.19010933104801875,0.09938933104801873,1,1,radial_15
8,6,0.7301984815887724,0.8324384815887724,0.0,0.21980151841122753,0.11756151841122753,1,1,radial_15
8,7,0.7031382294025539,0.8190582294025538,0.0,0.24686177059744607,0.13094177059744616,1,1,radial_15
8,8,0.6897091114636533,0.8185891114636532,0.18,0.26029088853634663,0.13141088853634675,1,1,radial_15
8,9,0.8280038779057384,0.8841638779057384,0.0,0.12199612209426158,0.0658361220942616,1,1,radial_15
8,10,0.7974450462902957,0.8636850462902956,0.0,0.1525549537097043,0.08631495370970432,1,1,radial_15
8,11,0.7678996660932312,0.8485396660932312,0.0,0.18210033390676872,0.10146033390676878,1,1,radial_15
8,12,0.7544032189273492,0.8480032189273491,0.18,0.19559678107265077,0.10199678107265087,1,1,radial_15
8,13,0.7475472714563982,0.8573472714563982,0.0,0.20245272854360175,0.09265272854360174,1,1,radial_15
8,14,0.7334096560677561,0.8572496560677562,0.18,0.21659034393224386,0.0927503439322438,1,1,radial_15
9,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
9,1,0.8929431484084407,0.9361431484084407,0.0,0.057056851591559266,0.01385685159155925,1,1,radial_15
9,2,0.8179128598139981,0.8978328598139982,0.0,0.13208714018600187,0.05216714018600177,1,1,radial_15
9,3,0.7918001183019866,0.8904401183019867,0.0,0.15819988169801336,0.059559881698013295,1,1,radial_15
9,4,0.7772575332104221,0.8902975332104223,0.18,0.17274246678957783,0.05970246678957769,1,1,radial_15
9,5,0.7897593035285133,0.8804793035285134,0.0,0.16024069647148664,0.06952069647148651,1,1,radial_15
9,6,0.7655026707436231,0.8677426707436232,0.0,0.18449732925637685,0.08225732925637674,1,1,radial_15
9,7,0.7439908576423561,0.8599108576423562,0.0,0.2060091423576439,0.09008914235764376,1,1,radial_15
9,8,0.7331581120639904,0.8620381120639906,0.18,0.21684188793600956,0.08796188793600934,1,1,radial_15
9,9,0.8483283020175638,0.9044883020175638,0.0,0.10167169798243614,0.04551169798243615,1,1,radial_15
9,10,0.8202947320122349,0.886534732012235,0.0,0.12970526798776505,0.06346526798776497,1,1,radial_15
9,11,0.7916856307057001,0.8723256307057002,0.0,0.15831436929429987,0.07767436929429972,1,1,radial_15
9,12,0.777444828605504,0.8710448286055041,0.18,0.17255517139449594,0.07895517139449582,1,1,radial_15
9,13,0.7778047119946333,0.8876047119946333,0.0,0.17219528800536665,0.062395288005366645,1,1,radial_15
9,14,0.7665314099443524,0.8903714099443524,0.18,0.18346859005564753,0.05962859005564758,1,1,radial_15
10,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
10,1,0.9034771227266626,0.9466771227266626,0.0,0.04652287727333737,0.0033228772733373546,1,1,radial_15
10,2,0.8340731857100124,0.9139931857100125,0.0,0.11592681428998752,0.03600681428998742,1,1,radial_15
10,3,0.8106209654951032,0.9092609654951033,0.0,0.13937903450489675,0.04073903450489669,1,1,radial_15
10,4,0.7986652628192563,0.9117052628192563,0.18,0.15133473718074364,0.03829473718074361,1,1,radial_15
10,5,0.8065817135212694,0.8973017135212695,0.0,0.14341828647873056,0.05269828647873043,1,1,radial_15
10,6,0.7828765426449581,0.8851165426449582,0.0,0.16712345735504186,0.06488345735504175,1,1,radial_15
10,7,0.76220472404992,0.87812472404992,0.0,0.18779527595007994,0.07187527595007992,1,1,radial_15
10,8,0.7521179118325781,0.8809979118325781,0.18,0.1978820881674218,0.06900208816742182,1,1,radial_15
10,9,0.8672894594038941,0.9234494594038941,0.0,0.08271054059610583,0.026550540596105843,1,1,radial_15
10,10,0.8447515538111957,0.9109915538111958,0.0,0.10524844618880425,0.03900844618880417,1,1,radial_15
10,11,0.8220075220923373,0.9026475220923373,0.0,0.12799247790766266,0.047352477907662616,1,1,radial_15
10,12,0.811364967882446,0.9049649678824461,0.18,0.1386350321175539,0.045035032117553886,1,1,radial_15
10,13,0.7973908326832291,0.9071908326832291,0.0,0.15260916731677088,0.04280916731677087,1,1,radial_15
10,14,0.7860967196899121,0.9099367196899121,0.18,0.16390328031008783,0.04006328031008788,1,1,radial_15
11,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
11,1,0.8522922598677254,0.8954922598677254,0.0,0.09770774013227457,0.05450774013227455,1,1,radial_15
11,2,0.7433156407546463,0.8232356407546463,0.0,0.20668435924535367,0.12676435924535367,1,1,radial_15
11,3,0.7065384594726473,0.8051784594726472,0.0,0.2434615405273527,0.14482154052735274,1,1,radial_15
11,4,0.6870696087569863,0.8001096087569862,0.18,0.26293039124301365,0.14989039124301373,1,1,radial_15
11,5,0.7004432276961748,0.7911632276961748,0.0,0.24955677230382511,0.1588367723038252,1,1,radial_15
11,6,0.6622236632922716,0.7644636632922714,0.0,0.2877763367077284,0.1855363367077285,1,1,radial_15
11,7,0.6283427640798466,0.7442627640798465,0.0,0.3216572359201534,0.20573723592015347,1,1,radial_15
11,8,0.6114848888879963,0.7403648888879962,0.18,0.3385151111120036,0.20963511111200372,1,1,radial_15
11,9,0.7965764200971059,0.8527364200971059,0.0,0.15342357990289401,0.09726357990289403,1,1,radial_15
11,10,0.7622546260963563,0.8284946260963563,0.0,0.18774537390364365,0.12150537390364369,1,1,radial_15
11,11,0.7250748078078482,0.8057148078078482,0.0,0.2249251921921518,0.14428519219215175,1,1,radial_15
11,12,0.7051464608608526,0.7987464608608527,0.18,0.2448535391391473,0.1512535391391473,1,1,radial_15
11,13,0.6855818466381932,0.7953818466381932,0.0,0.26441815336180674,0.15461815336180673,1,1,radial_15
11,14,0.6692186436331433,0.7930586436331433,0.18,0.28078135636685664,0.1569413563668567,1,1,radial_15
12,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
12,1,0.8966583517701828,0.9398583517701828,0.0,0.05334164822981713,0.010141648229817113,1,1,radial_15
12,2,0.8212855968537195,0.9012055968537195,0.0,0.12871440314628046,0.048794403146280474,1,1,radial_15
12,3,0.7963737172954809,0.8950137172954808,0.0,0.15362628270451906,0.05498628270451911,1,1,radial_15
12,4,0.7828266809475086,0.8958666809475085,0.18,0.16717331905249133,0.05413331905249141,1,1,radial_15
12,5,0.7907041472072357,0.8814241472072357,0.0,0.15929585279276426,0.06857585279276424,1,1,radial_15
12,6,0.7637540992088533,0.8659940992088533,0.0,0.18624590079114667,0.08400590079114667,1,1,radial_15
12,7,0.7393982136200076,0.8553182136200076,0.0,0.21060178637999238,0.09468178637999236,1,1,radial_15
12,8,0.72717899251736,0.85605899251736,0.18,0.22282100748264,0.09394100748264,1,1,radial_15
12,9,0.8569448821576675,0.9131048821576675,0.0,0.09305511784233245,0.03689511784233246,1,1,radial_15
12,10,0.8325326655177139,0.8987726655177138,0.0,0.11746733448228608,0.05122733448228611,1,1,radial_15
12,11,0.8080327995547348,0.8886727995547348,0.0,0.14196720044526512,0.061327200445265184,1,1,radial_15
12,12,0.7952551305442962,0.8888551305442961,0.18,0.15474486945570376,0.061144869455703854,1,1,radial_15
12,13,0.7828944320473908,0.8926944320473909,0.0,0.1671055679526091,0.057305567952609104,1,1,radial_15
12,14,0.7719680173066715,0.8958080173066716,0.18,0.17803198269332843,0.05419198269332837,1,1,radial_15
13,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
13,1,0.883618284563586,0.926818284563586,0.0,0.06638171543641391,0.023181715436414008,1,1,radial_15
13,2,0.799934522861837,0.8798545228618369,0.0,0.15006547713816298,0.0701454771381631,1,1,radial_15
13,3,0.7722556360544846,0.8708956360544844,0.0,0.1777443639455154,0.07910436394551557,1,1,radial_15
13,4,0.757435690601874,0.8704756906018738,0.18,0.19256430939812597,0.07952430939812616,1,1,radial_15
13,5,0.7656572531805305,0.8563772531805304,0.0,0.1843427468194695,0.09362274681946958,1,1,radial_15
13,6,0.7351711002995528,0.8374111002995527,0.0,0.21482889970044716,0.11258889970044728,1,1,radial_15
13,7,0.708312837042624,0.8242328370426238,0.0,0.2416871629573759,0.1257671629573761,1,1,radial_15
13,8,0.6949107324346873,0.8237907324346871,0.18,0.2550892675653127,0.1262092675653128,1,1,radial_15
13,9,0.8390430311888966,0.8952030311888964,0.0,0.1109569688111034,0.05479696881110352,1,1,radial_15
13,10,0.8113638710844927,0.8776038710844926,0.0,0.13863612891550725,0.0723961289155074,1,1,radial_15
13,11,0.7820507473159345,0.8626907473159344,0.0,0.16794925268406546,0.08730925268406553,1,1,radial_15
13,12,0.767658314510071,0.861258314510071,0.18,0.1823416854899289,0.088741685489929,1,1,radial_15
13,13,0.756800961822221,0.8666009618222209,0.0,0.19319903817777895,0.08339903817777905,1,1,radial_15
13,14,0.744627923370511,0.8684679233705108,0.18,0.20537207662948898,0.08153207662948914,1,1,radial_15
14,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
14,1,0.9062241384780435,0.9494241384780435,0.0,0.04377586152195645,0.0005758615219564334,1,1,radial_15
14,2,0.8379115808751412,0.9178315808751413,0.0,0.11208841912485878,0.03216841912485868,1,1,radial_15
14,3,0.8157231965230187,0.9143631965230189,0.0,0.13427680347698123,0.03563680347698106,1,1,radial_15
14,4,0.8034024369466423,0.9164424369466424,0.18,0.1465975630533577,0.03355756305335755,1,1,radial_15
14,5,0.8112354218325475,0.9019554218325476,0.0,0.13876457816745247,0.048044578167452334,1,1,radial_15
14,6,0.7872899226727994,0.8895299226727996,0.0,0.16271007732720055,0.06047007732720033,1,1,radial_15
14,7,0.7654608358137014,0.8813808358137016,0.0,0.18453916418629857,0.06861916418629832,1,1,radial_15
14,8,0.7546070449434368,0.8834870449434371,0.18,0.19539295505656318,0.06651295505656285,1,1,radial_15
14,9,0.8719411058178079,0.9281011058178079,0.0,0.07805889418219203,0.02189889418219204,1,1,radial_15
14,10,0.8507603718574193,0.9170003718574192,0.0,0.0992396281425807,0.03299962814258073,1,1,radial_15
14,11,0.8288586028946832,0.9094986028946831,0.0,0.1211413971053168,0.04050139710531686,1,1,radial_15
14,12,0.8174317187801461,0.911031718780146,0.18,0.13256828121985387,0.03896828121985396,1,1,radial_15
14,13,0.8031914139131229,0.912991413913123,0.0,0.14680858608687708,0.03700858608687696,1,1,radial_15
14,14,0.7927300095605309,0.9165700095605309,0.18,0.1572699904394691,0.03342999043946904,1,1,radial_15
15,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
15,1,0.8927710444330026,0.9359710444330026,0.0,0.057228955566997364,0.014028955566997348,1,1,radial_15
15,2,0.8152037577397188,0.8951237577397188,0.0,0.1347962422602812,0.054876242260281205,1,1,radial_15
15,3,0.7891736768182562,0.8878136768182562,0.0,0.16082632318174372,0.062186323181743774,1,1,radial_15
15,4,0.7727878135634579,0.8858278135634579,0.18,0.17721218643654202,0.0641721864365421,1,1,radial_15
15,5,0.7834583434961984,0.8741783434961984,0.0,0.1665416565038016,0.07582165650380157,1,1,radial_15
15,6,0.7546835556268304,0.8569235556268305,0.0,0.19531644437316953,0.09307644437316942,1,1,radial_15
15,7,0.7273082577116571,0.8432282577116571,0.0,0.22269174228834288,0.10677174228834285,1,1,radial_15
15,8,0.7137699471143657,0.8426499471143658,0.18,0.23623005288563426,0.10735005288563415,1,1,radial_15
15,9,0.8506211206140336,0.9067811206140336,0.0,0.09937887938596635,0.04321887938596636,1,1,radial_15
15,10,0.8238109285216416,0.8900509285216416,0.0,0.12618907147835834,0.05994907147835837,1,1,radial_15
15,11,0.7948274612237487,0.8754674612237487,0.0,0.15517253877625126,0.07453253877625121,1,1,radial_15
15,12,0.780156374003016,0.8737563740030161,0.18,0.169843625996984,0.07624362599698387,1,1,radial_15
15,13,0.7750325436423607,0.8848325436423606,0.0,0.17496745635763922,0.06516745635763932,1,1,radial_15
15,14,0.7631173706112128,0.8869573706112127,0.18,0.1868826293887872,0.06304262938878724,1,1,radial_15
16,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
16,1,0.8862720940275957,0.9294720940275957,0.0,0.0637279059724043,0.02052790597240428,1,1,radial_15
16,2,0.8047485674611754,0.8846685674611754,0.0,0.14525143253882455,0.06533143253882456,1,1,radial_15
16,3,0.7782327879635902,0.8768727879635901,0.0,0.17176721203640977,0.07312721203640982,1,1,radial_15
16,4,0.7630436292730863,0.8760836292730864,0.18,0.18695637072691362,0.0739163707269136,1,1,radial_15
16,5,0.7718066653603746,0.8625266653603746,0.0,0.1781933346396254,0.08747333463962537,1,1,radial_15
16,6,0.7428696701750058,0.8451096701750058,0.0,0.20713032982499413,0.10489032982499413,1,1,radial_15
16,7,0.716989605332349,0.832909605332349,0.0,0.23301039466765094,0.11709039466765092,1,1,radial_15
16,8,0.7043982397648814,0.8332782397648814,0.18,0.2456017602351186,0.1167217602351186,1,1,radial_15
16,9,0.8395628962491447,0.8957228962491447,0.0,0.11043710375085525,0.05427710375085526,1,1,radial_15
16,10,0.8111483188474825,0.8773883188474825,0.0,0.13885168115251745,0.07261168115251748,1,1,radial_15
16,11,0.7810642377569255,0.8617042377569254,0.0,0.1689357622430745,0.08829576224307456,1,1,radial_15
16,12,0.7666396157378451,0.860239615737845,0.18,0.18336038426215484,0.08976038426215494,1,1,radial_15
16,13,0.7626019620091788,0.8724019620091787,0.0,0.1873980379908211,0.07759803799082121,1,1,radial_15
16,14,0.7498616900069175,0.8737016900069174,0.18,0.20013830999308246,0.07629830999308251,1,1,radial_15
17,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
17,1,0.9184370814194486,0.9616370814194486,0.0,0.03156291858055138,0.0,1,0,radial_15
17,2,0.8599065320813439,0.9398265320813439,0.0,0.09009346791865602,0.010173467918656032,1,1,radial_15
17,3,0.840305394485077,0.9389453944850771,0.0,0.10969460551492294,0.011054605514922877,1,1,radial_15
17,4,0.8294482892444239,0.942488289244424,0.18,0.12055171075557602,0.0075117107555759954,1,1,radial_15
17,5,0.8376862443901854,0.9284062443901854,0.0,0.1123137556098146,0.02159375560981458,1,1,radial_15
17,6,0.8179995467359447,0.9202395467359447,0.0,0.1320004532640553,0.029760453264055298,1,1,radial_15
17,7,0.799845258240184,0.9157652582401841,0.0,0.1501547417598159,0.03423474175981589,1,1,radial_15
17,8,0.7914061304962897,0.9202861304962897,0.18,0.15859386950371024,0.029713869503710244,1,1,radial_15
17,9,0.8873385865445824,0.9434985865445825,0.0,0.06266141345541754,0.006501413455417437,1,1,radial_15
17,10,0.8682131338884568,0.934453133888457,0.0,0.08178686611154318,0.01554686611154299,1,1,radial_15
17,11,0.8471029650584572,0.9277429650584573,0.0,0.10289703494154279,0.02225703494154263,1,1,radial_15
17,12,0.8370690564212291,0.9306690564212292,0.18,0.11293094357877087,0.019330943578770743,1,1,radial_15
17,13,0.8298286586988087,0.9396286586988088,0.0,0.12017134130119123,0.010371341301191106,1,1,radial_15
17,14,0.8210404582907586,0.9448804582907586,0.18,0.1289595417092414,0.0051195417092413376,1,1,radial_15
18,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
18,1,0.8704947405633348,0.9136947405633347,0.0,0.0795052594366652,0.036305259436665294,1,1,radial_15
18,2,0.7762951976073433,0.8562151976073432,0.0,0.17370480239265662,0.09378480239265674,1,1,radial_15
18,3,0.7443789327684927,0.8430189327684926,0.0,0.2056210672315073,0.10698106723150735,1,1,radial_15
18,4,0.7264409560017674,0.8394809560017673,0.18,0.22355904399823257,0.11051904399823265,1,1,radial_15
18,5,0.7397482842676512,0.8304682842676511,0.0,0.2102517157323488,0.11953171573234889,1,1,radial_15
18,6,0.7088663347029958,0.8111063347029956,0.0,0.2411336652970042,0.1388936652970043,1,1,radial_15
18,7,0.6797261738177984,0.7956461738177983,0.0,0.2702738261822015,0.15435382618220161,1,1,radial_15
18,8,0.6656291165632037,0.7945091165632037,0.18,0.2843708834367963,0.1554908834367963,1,1,radial_15
18,9,0.8201271418626728,0.8762871418626728,0.0,0.12987285813732719,0.0737128581373272,1,1,radial_15
18,10,0.7893995233868751,0.8556395233868751,0.0,0.16060047661312482,0.09436047661312486,1,1,radial_15
18,11,0.7573205410197277,0.8379605410197276,0.0,0.19267945898027228,0.11203945898027234,1,1,radial_15
18,12,0.740550695978732,0.8341506959787319,0.18,0.20944930402126793,0.11584930402126803,1,1,radial_15
18,13,0.7262926193105371,0.836092619310537,0.0,0.22370738068946283,0.11390738068946293,1,1,radial_15
18,14,0.7127794466374585,0.8366194466374585,0.18,0.23722055336254144,0.11338055336254149,1,1,radial_15
19,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
19,1,0.89703421943001,0.9402342194300101,0.0,0.052965780569989906,0.00976578056998989,1,1,radial_15
19,2,0.8227249617916994,0.9026449617916994,0.0,0.12727503820830055,0.04735503820830056,1,1,radial_15
19,3,0.7980183902531801,0.8966583902531801,0.0,0.15198160974681985,0.053341609746819896,1,1,radial_15
19,4,0.7833060058062081,0.896346005806208,0.18,0.16669399419379183,0.05365399419379191,1,1,radial_15
19,5,0.7924039679235144,0.8831239679235144,0.0,0.15759603207648554,0.06687603207648551,1,1,radial_15
19,6,0.7657390829011189,0.8679790829011189,0.0,0.18426091709888104,0.08202091709888104,1,1,radial_15
19,7,0.7424721329125319,0.8583921329125319,0.0,0.20752786708746807,0.09160786708746804,1,1,radial_15
19,8,0.7316505602003188,0.8605305602003188,0.18,0.21834943979968113,0.08946943979968114,1,1,radial_15
19,9,0.8561762058188529,0.912336205818853,0.0,0.09382379418114706,0.03766379418114696,1,1,radial_15
19,10,0.831437974015633,0.8976779740156331,0.0,0.11856202598436694,0.05232202598436686,1,1,radial_15
19,11,0.8056024138896495,0.8862424138896495,0.0,0.14439758611035047,0.06375758611035043,1,1,radial_15
19,12,0.7936142051250209,0.8872142051250209,0.18,0.15638579487497906,0.06278579487497904,1,1,radial_15
19,13,0.7844710892998722,0.8942710892998722,0.0,0.16552891070012776,0.055728910700127754,1,1,radial_15
19,14,0.7735402728559057,0.8973802728559056,0.18,0.1764597271440943,0.05261972714409435,1,1,radial_15
20,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
20,1,0.8899760267293803,0.9331760267293803,0.0,0.0600239732706197,0.016823973270619685,1,1,radial_15
20,2,0.8107629640686498,0.8906829640686498,0.0,0.13923703593135017,0.05931703593135018,1,1,radial_15
20,3,0.7841773009876181,0.882817300987618,0.0,0.1658226990123819,0.06718269901238194,1,1,radial_15
20,4,0.7686490061942958,0.8816890061942957,0.18,0.18135099380570419,0.06831099380570427,1,1,radial_15
20,5,0.7795202682133534,0.8702402682133534,0.0,0.17047973178664655,0.07975973178664653,1,1,radial_15
20,6,0.7530839411236568,0.8553239411236568,0.0,0.19691605887634311,0.09467605887634312,1,1,radial_15
20,7,0.7301967000088043,0.8461167000088042,0.0,0.21980329999119563,0.10388329999119572,1,1,radial_15
20,8,0.7187760628767488,0.8476560628767488,0.18,0.23122393712325118,0.10234393712325118,1,1,radial_15
20,9,0.846060862053201,0.902220862053201,0.0,0.10393913794679899,0.047779137946799,1,1,radial_15
20,10,0.8182653178235912,0.8845053178235912,0.0,0.1317346821764087,0.06549468217640875,1,1,radial_15
20,11,0.7879410914823295,0.8685810914823294,0.0,0.16205890851767046,0.08141890851767053,1,1,radial_15
20,12,0.7736856384027427,0.8672856384027426,0.18,0.17631436159725722,0.08271436159725731,1,1,radial_15
20,13,0.7699118570806559,0.8797118570806558,0.0,0.18008814291934405,0.07028814291934415,1,1,radial_15
20,14,0.7581746366570374,0.8820146366570373,0.18,0.19182536334296252,0.06798536334296268,1,1,radial_15
21,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
21,1,0.8913044185175987,0.9345044185175986,0.0,0.05869558148240128,0.015495581482401377,1,1,radial_15
21,2,0.8118576587716992,0.8917776587716991,0.0,0.1381423412283007,0.058222341228300833,1,1,radial_15
21,3,0.7839894091966874,0.8826294091966872,0.0,0.1660105908033126,0.06737059080331276,1,1,radial_15
21,4,0.7689342862462667,0.8819742862462666,0.18,0.18106571375373326,0.06802571375373334,1,1,radial_15
21,5,0.7821353093200692,0.8728553093200692,0.0,0.1678646906799307,0.0771446906799308,1,1,radial_15
21,6,0.7551719997029108,0.8574119997029108,0.0,0.19482800029708913,0.09258800029708913,1,1,radial_15
21,7,0.7313402085199009,0.8472602085199009,0.0,0.21865979148009906,0.10273979148009904,1,1,radial_15
21,8,0.7196978636708979,0.8485778636708979,0.18,0.23030213632910201,0.10142213632910202,1,1,radial_15
21,9,0.8496624539777319,0.9058224539777318,0.0,0.10033754602226808,0.0441775460222682,1,1,radial_15
21,10,0.8246989370277648,0.8909389370277646,0.0,0.1253010629722352,0.059061062972235345,1,1,radial_15
21,11,0.7973185600888741,0.877958560088874,0.0,0.15268143991112582,0.07204143991112599,1,1,radial_15
21,12,0.7835183962090777,0.8771183962090776,0.18,0.16648160379092225,0.07288160379092234,1,1,radial_15
21,13,0.7683856516806504,0.8781856516806502,0.0,0.18161434831934953,0.07181434831934974,1,1,radial_15
21,14,0.7544834179448563,0.8783234179448561,0.18,0.19551658205514366,0.07167658205514382,1,1,radial_15
22,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
22,1,0.8820092942129545,0.9252092942129545,0.0,0.06799070578704547,0.024790705787045453,1,1,radial_15
22,2,0.7954045669959314,0.8753245669959314,0.0,0.15459543300406853,0.07467543300406854,1,1,radial_15
22,3,0.7653905117928241,0.8640305117928242,0.0,0.18460948820717582,0.08596948820717576,1,1,radial_15
22,4,0.7495117107550057,0.8625517107550057,0.18,0.2004882892449943,0.08744828924499426,1,1,radial_15
22,5,0.7628734892028073,0.8535934892028073,0.0,0.18712651079719267,0.09640651079719265,1,1,radial_15
22,6,0.7346580561879009,0.8368980561879009,0.0,0.21534194381209903,0.11310194381209904,1,1,radial_15
22,7,0.7099071695873105,0.8258271695873105,0.0,0.24009283041268947,0.12417283041268945,1,1,radial_15
22,8,0.6978262840316114,0.8267062840316114,0.18,0.25217371596838856,0.12329371596838856,1,1,radial_15
22,9,0.8362842254194089,0.8924442254194089,0.0,0.11371577458059101,0.057555774580591024,1,1,radial_15
22,10,0.8079524411709699,0.8741924411709698,0.0,0.14204755882903009,0.07580755882903012,1,1,radial_15
22,11,0.7784893814716672,0.8591293814716672,0.0,0.17151061852833271,0.09087061852833278,1,1,radial_15
22,12,0.7653180047457956,0.8589180047457955,0.18,0.18468199525420437,0.09108199525420446,1,1,radial_15
22,13,0.7478080287215317,0.8576080287215317,0.0,0.20219197127846822,0.09239197127846821,1,1,radial_15
22,14,0.7326401582228228,0.8564801582228228,0.18,0.21735984177717715,0.0935198417771772,1,1,radial_15
23,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
23,1,0.855801787207916,0.899001787207916,0.0,0.09419821279208396,0.05099821279208394,1,1,radial_15
23,2,0.7483441453835098,0.8282641453835098,0.0,0.20165585461649016,0.12173585461649017,1,1,radial_15
23,3,0.712235581633921,0.8108755816339209,0.0,0.23776441836607898,0.13912441836607903,1,1,radial_15
23,4,0.6919938156424742,0.8050338156424741,0.18,0.25800618435752576,0.14496618435752584,1,1,radial_15
23,5,0.7060184468574356,0.7967384468574357,0.0,0.2439815531425643,0.1532615531425643,1,1,radial_15
23,6,0.6688088225781116,0.7710488225781116,0.0,0.28119117742188837,0.17895117742188837,1,1,radial_15
23,7,0.6354238368719303,0.7513438368719302,0.0,0.3145761631280697,0.19865616312806977,1,1,radial_15
23,8,0.6183879140554325,0.7472679140554324,0.18,0.3316120859445675,0.2027320859445676,1,1,radial_15
23,9,0.8030513632434237,0.8592113632434238,0.0,0.1469486367565762,0.09078863675657611,1,1,radial_15
23,10,0.7703460936441331,0.8365860936441332,0.0,0.17965390635586687,0.11341390635586679,1,1,radial_15
23,11,0.7342034712082592,0.8148434712082593,0.0,0.21579652879174072,0.13515652879174067,1,1,radial_15
23,12,0.7180181870701865,0.8116181870701865,0.18,0.23198181292981346,0.13838181292981344,1,1,radial_15
23,13,0.6915857046578273,0.8013857046578272,0.0,0.25841429534217264,0.14861429534217274,1,1,radial_15
23,14,0.6740734389625067,0.7979134389625065,0.18,0.27592656103749325,0.1520865610374934,1,1,radial_15
24,0,1.0,1.0,0.0,0.0,0.0,0,0,radial_15
24,1,0.884633244398758,0.927833244398758,0.0,0.06536675560124194,0.022166755601241928,1,1,radial_15
24,2,0.8013778499311162,0.8812978499311162,0.0,0.1486221500688838,0.0687021500688838,1,1,radial_15
24,3,0.7718507336685348,0.8704907336685348,0.0,0.1781492663314651,0.07950926633146516,1,1,radial_15
24,4,0.7554250458326678,0.8684650458326678,0.18,0.19457495416733217,0.08153495416733214,1,1,radial_15
24,5,0.7702786304142056,0.8609986304142057,0.0,0.17972136958579432,0.0890013695857943,1,1,radial_15
24,6,0.7437117028914959,0.845951702891496,0.0,0.20628829710850405,0.10404829710850394,1,1,radial_15
24,7,0.7196858732012462,0.8356058732012464,0.0,0.23031412679875374,0.1143941267987536,1,1,radial_15
24,8,0.707274230187606,0.8361542301876062,0.18,0.2427257698123939,0.1138457698123938,1,1,radial_15
24,9,0.8374357837014402,0.8935957837014402,0.0,0.11256421629855973,0.05640421629855974,1,1,radial_15
24,10,0.8079381600681725,0.8741781600681725,0.0,0.14206183993182742,0.07582183993182745,1,1,radial_15
